"ID","prompt","response","rater1","rater2","rater3","average","cse","cpi","VG_mean","act_lit","act_mus","act_ac","act_cc","act_sp","act_va","act_pa","act_eng","icaa.act","ach_lit","ach_mus","ach_ac","ach_cc","ach_sp","ach_va","ach_pa","ach_eng","icaa.ach","Intellect_Score","Open_Score","Cattell_score","Vocab_Adv","Vocab_Extend","animal_flu","fruit_veg_flu","Gender","Age"
81735,"box","stand",3,1,2,2,"4.1666666670000003","2.6","0.73983811099999996","2","3.5","2.1666666669999999","1.5","2.6666666669999999","1.1666666670000001","1.3333333329999999","2.5","16.833333329999999","1","1","4","0","2","0","1","4","13","40","34","11","10","8","39","27","1","18"
81735,"box","firewood",3,1,2,2,"4.1666666670000003","2.6","0.73983811099999996","2","3.5","2.1666666669999999","1.5","2.6666666669999999","1.1666666670000001","1.3333333329999999","2.5","16.833333329999999","1","1","4","0","2","0","1","4","13","40","34","11","10","8","39","27","1","18"
81735,"box","chair",2,1,2,1.666666667,"4.1666666670000003","2.6","0.73983811099999996","2","3.5","2.1666666669999999","1.5","2.6666666669999999","1.1666666670000001","1.3333333329999999","2.5","16.833333329999999","1","1","4","0","2","0","1","4","13","40","34","11","10","8","39","27","1","18"
81735,"box","oven",3,3,2,2.666666667,"4.1666666670000003","2.6","0.73983811099999996","2","3.5","2.1666666669999999","1.5","2.6666666669999999","1.1666666670000001","1.3333333329999999","2.5","16.833333329999999","1","1","4","0","2","0","1","4","13","40","34","11","10","8","39","27","1","18"
81735,"box","outfit",3,1,3,2.333333333,"4.1666666670000003","2.6","0.73983811099999996","2","3.5","2.1666666669999999","1.5","2.6666666669999999","1.1666666670000001","1.3333333329999999","2.5","16.833333329999999","1","1","4","0","2","0","1","4","13","40","34","11","10","8","39","27","1","18"
81768,"rope","make some sort of rope kebab",3,3,3,3,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","string",1,1,1,1,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","stepping stool",3,1,2,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","drum",4,2,3,3,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","playpen for small animal",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","hanging something",2,1,3,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","toy for a dog or other pet",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","use it for presentation of food in some really weird theme",4,3,4,3.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","attach emotional meaning and use it as a support",4,3,2,3,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","use it to secure something you don't want broken into",3,1,2,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","hat",2,1,3,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","covering for hiding something",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","attach motors and create some sort of mobile storage container",3,2,4,3,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","scrap paper",3,1,3,2.333333333,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","decorative knots",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","using it as a leash",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","use it as art medium",3,1,2,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","use as a clothing item (necklace)",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"rope","tying it to something in order to drag it",2,1,2,1.666666667,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81768,"box","might be able to reinforce it and use it as large liquid",3,1,2,2,"4.1666666670000003","3.8","0.93081737499999995","2.3333333330000001","1","2.5","2","1","1","1.1666666670000001","1.6666666670000001","12.66666667","4","0","4","4","0","0","0","1","13","36","45","8","10","7","45","30","1","20"
81813,"rope","ring",2,1,3,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","soccer ball",3,2,2,2.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","snow shoes",3,3,3,3,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","plate",3,1,3,2.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","bowl",3,2,4,3,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","bag",2,2,2,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","paper",4,1,2,2.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","step-stool",3,1,2,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","belt",2,1,1,1.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","hat",2,1,3,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","chair",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","home",2,1,3,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","clothing",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","tire tread",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","lasso",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","jewelry",2,1,1,1.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","ball",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","therapist",2,1,4,2.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","shoes",2,2,2,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","volleyball",3,3,3,3,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","pet",2,1,2,1.666666667,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","pet",2,1,3,2,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"rope","hat",2,3,4,3,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81813,"box","sled",3,1,3,2.333333333,"3.8333333330000001","3.2","0.7174275","3.1666666669999999","1","3.6666666669999999","1","2.3333333330000001","1","1.8333333329999999","4","18","2","0","4","0","2","0","0","4","12","41","33","8","19","2","40","33","1","18"
81817,"box","cardboard castle",2,2,3,2.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","car",2,1,3,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","stepping stool",3,1,2,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","get out of a hole",3,1,2,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","hold a prisoner",4,1,3,2.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","tug of war",2,1,1,1.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","sofa",2,2,3,2.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","moving",2,1,1,1.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","climb a building",3,1,1,1.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","capture livestock",3,1,2,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","hold someone's ashes",3,1,4,2.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","tie a knot",2,1,2,1.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","room",1,2,2,1.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","tie a christmas tree on the roof of car",3,1,4,2.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","jump rope",2,1,1,1.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"rope","tie a prisoner up",3,1,3,2.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","candle box",2,1,2,1.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","weapon",3,1,3,2.333333333,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","boat",2,1,3,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","house",2,1,3,2,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81817,"box","hold a gift",2,1,2,1.666666667,"2.8333333330000001","3","0.81937000000000004","1.5","1","1.8333333329999999","1.6666666670000001","1.8333333329999999","1.3333333329999999","1","1","11.16666667","1","0","1","1","1","0","0","0","4","33","31","9","11","8","34","21","1","19"
81837,"rope","decoration",2,1,2,1.666666667,"4.8333333329999997","4.5999999999999996","0.7133235","4.5","4.1666666670000003","4.5","1.3333333329999999","2.8333333330000001","1.8333333329999999","1.6666666670000001","4.6666666670000003","25.5","3","1","4","0","2","1","0","4","15","40","41","7","11","7","38","26","1","18"
81837,"rope","swing",2,1,2,1.666666667,"4.8333333329999997","4.5999999999999996","0.7133235","4.5","4.1666666670000003","4.5","1.3333333329999999","2.8333333330000001","1.8333333329999999","1.6666666670000001","4.6666666670000003","25.5","3","1","4","0","2","1","0","4","15","40","41","7","11","7","38","26","1","18"
81837,"rope","landscaping",3,3,3,3,"4.8333333329999997","4.5999999999999996","0.7133235","4.5","4.1666666670000003","4.5","1.3333333329999999","2.8333333330000001","1.8333333329999999","1.6666666670000001","4.6666666670000003","25.5","3","1","4","0","2","1","0","4","15","40","41","7","11","7","38","26","1","18"
